24,66,1
24,69,1
24,84,1
24,87,1
24,90,1
24,110,1
25,1,1
25,24,1
25,33,1
25,37,1
25,45,1
25,53,1
25,89,1
25,103,1
25,105,1
25,106,1
25,109,1
26,3,1
26,12,1
26,14,1
26,27,1
26,34,1
26,38,1
26,42,1
26,43,1
26,61,1
26,85,1
27,1,1
27,17,1
27,26,1
27,56,1
27,62,1
27,63,1
27,65,1
27,70,1
27,76,1
27,95,1
27,96,1
28,4,1
28,11,1
28,24,1
28,38,1
28,50,1
28,69,1
28,78,1
28,90,1
28,113,1
29,19,1
29,30,1
29,35,1
29,42,1
29,55,1
29,79,1
29,80,1
29,82,1
29,91,1
29,94,1
29,101,1
30,19,1
30,29,1
30,35,1
30,44,1
30,50,1
30,55,1
30,79,1
30,82,1
30,94,1
30,101,1
30,109,1
31,18,1
31,32,1
31,34,1
31,43,1
31,54,1
31,55,1
31,61,1
31,71,1
31,79,1
31,85,1
31,99,1
32,6,1
32,13,1
32,15,1
32,21,1
32,31,1
32,39,1
32,47,1
32,49,1
32,64,1
32,100,1
32,106,1
33,0,1
33,1,1
33,19,1
33,25,1
33,37,1
33,45,1
33,89,1
33,103,1
33,105,1
33,109,1
34,12,1
34,18,1
34,26,1
34,31,1
34,35,1
34,42,1
34,54,1
34,61,1
34,71,1
34,94,1
34,99,1
35,0,1
35,19,1
35,29,1
35,30,1
35,34,1
35,44,1
35,55,1
35,79,1
35,92,1
35,94,1
35,101,1
36,12,1
36,18,1
36,19,1
36,20,1
36,37,1
36,43,1
36,58,1
36,59,1
37,1,1
37,25,1
37,33,1
37,36,1
37,45,1
37,80,1
37,89,1
37,95,1
37,103,1
37,105,1
37,109,1
38,12,1
38,14,1
38,16,1
38,18,1
38,26,1
38,28,1
38,39,1
38,43,1
38,54,1
38,71,1
38,85,1
39,6,1
39,13,1
39,15,1
39,32,1
39,38,1
39,47,1
39,54,1
39,60,1
39,82,1
39,100,1
39,106,1
40,3,1
40,7,1
40,41,1
40,51,1
40,52,1
40,72,1
40,74,1
40,81,1
40,98,1
40,102,1
40,107,1
41,0,1
41,4,1
41,8,1
41,9,1
41,16,1
41,23,1
41,40,1
41,67,1
41,93,1
41,104,1
42,18,1
42,26,1
42,29,1
42,34,1
42,43,1
42,57,1
42,63,1
43,12,1
43,14,1
43,26,1
43,31,1
43,36,1
43,38,1
43,42,1
43,61,1
43,70,1
43,79,1
43,85,1
44,19,1
44,30,1
44,35,1
44,45,1
44,48,1
44,57,1
44,66,1
44,75,1
44,86,1
44,91,1
44,112,1
45,1,1
45,13,1
45,25,1
45,33,1
45,37,1
45,44,1
45,62,1
45,89,1
45,103,1
45,105,1
45,109,1
46,21,1
46,47,1
46,49,1
46,53,1
46,67,1
46,73,1
46,83,1
46,88,1
46,110,1
46,111,1
46,114,1
47,2,1
47,6,1
47,15,1
47,22,1
47,32,1
47,39,1
47,46,1
47,60,1
47,61,1
47,64,1
47,100,1
48,44,1
48,49,1
48,53,1
48,57,1
48,66,1
48,75,1
48,86,1
48,91,1
48,92,1
48,96,1
48,98,1
49,32,1
49,46,1
49,48,1
49,53,1
49,67,1
49,73,1
49,83,1
49,84,1
49,88,1
49,110,1
49,114,1
50,11,1
50,24,1
50,28,1
50,30,1
50,51,1
50,68,1
50,69,1
50,78,1
50,90,1
51,8,1
51,21,1
51,22,1
51,40,1
51,50,1
51,68,1
51,77,1
51,78,1
51,101,1
51,108,1
51,111,1
52,3,1
52,5,1
52,40,1
52,53,1
52,72,1
52,74,1
52,84,1
52,98,1
52,102,1
52,112,1
53,25,1
53,46,1
53,48,1
53,49,1
53,52,1
53,67,1
53,73,1
53,83,1
53,86,1
53,88,1
53,110,1
53,114,1
54,14,1
54,18,1
54,31,1
54,34,1
54,38,1
54,39,1
54,55,1
54,61,1
54,71,1
54,99,1
55,6,1
55,19,1
55,29,1
55,30,1
55,31,1
55,35,1
55,54,1
55,79,1
55,89,1
55,94,1
55,101,1
56,27,1
56,57,1
56,62,1
56,65,1
56,70,1
56,76,1
56,87,1
56,95,1
56,96,1
56,106,1
57,1,1
57,42,1
57,44,1
57,48,1
57,56,1
57,75,1
57,86,1
57,91,1
57,92,1
57,112,1
58,3,1
58,6,1
58,17,1
58,36,1
58,59,1
58,63,1
58,88,1
58,97,1
58,101,1
58,114,1
59,36,1
59,58,1
59,60,1
59,63,1
59,66,1
59,76,1
59,97,1
59,113,1
60,2,1
60,6,1
60,10,1
60,13,1
60,15,1
60,39,1
60,47,1
60,59,1
60,64,1
60,71,1
60,106,1
61,18,1
61,26,1
61,31,1
61,34,1
61,43,1
61,47,1
61,54,1
61,62,1
61,71,1
61,92,1
61,99,1
62,17,1
62,20,1
62,27,1
62,45,1
62,56,1
62,61,1
62,70,1
62,76,1
62,87,1
62,95,1
62,105,1
63,27,1
63,42,1
63,58,1
63,59,1
63,64,1
63,65,1
63,97,1
63,109,1
63,112,1
64,2,1
64,6,1
64,9,1
64,13,1
64,32,1
64,47,1
64,60,1
64,63,1
64,100,1
64,106,1
64,111,1
65,0,1
65,17,1
65,20,1
65,27,1
65,56,1
65,63,1
65,66,1
65,70,1
65,87,1
65,96,1
65,113,1
66,24,1
66,44,1
66,48,1
66,59,1
66,65,1
66,75,1
66,76,1
66,86,1
66,91,1
66,92,1
66,112,1
67,16,1
67,41,1
67,46,1
67,49,1
67,53,1
67,68,1
67,73,1
67,83,1
67,88,1
67,104,1
67,110,1
67,114,1
68,7,1
68,8,1
68,15,1
68,21,1
68,22,1
68,50,1
68,51,1
68,67,1
68,78,1
68,108,1
68,111,1
69,4,1
69,11,1
69,24,1
69,28,1
69,50,1
69,70,1
69,83,1
69,88,1
69,90,1
69,91,1
69,95,1
70,20,1
70,27,1
70,43,1
70,56,1
70,62,1
70,65,1
70,69,1
70,76,1
70,95,1
70,103,1
70,113,1
71,14,1
71,18,1
71,31,1
71,34,1
71,38,1
71,54,1
71,60,1
71,61,1
71,72,1
71,99,1
72,2,1
72,3,1
72,10,1
72,40,1
72,52,1
72,71,1
72,74,1
72,81,1
72,102,1
72,104,1
72,107,1
73,7,1
73,46,1
73,49,1
73,53,1
73,67,1
73,74,1
73,77,1
73,83,1
73,88,1
73,110,1
73,114,1
74,2,1
74,3,1
74,5,1
74,10,1
74,40,1
74,52,1
74,72,1
74,73,1
74,82,1
74,84,1
74,102,1
75,20,1
75,44,1
75,48,1
75,57,1
75,66,1
75,76,1
75,86,1
75,92,1
75,107,1
75,112,1
76,20,1
76,27,1
76,56,1
76,59,1
76,62,1
76,66,1
76,70,1
76,75,1
76,95,1
76,96,1
76,113,1
77,7,1
77,8,1
77,21,1
77,22,1
77,51,1
77,73,1
77,78,1
77,82,1
77,98,1
77,108,1
77,111,1
78,7,1
78,8,1
78,22,1
78,23,1
78,28,1
78,50,1
78,51,1
78,68,1
78,77,1
78,108,1
78,111,1
79,19,1
79,29,1
79,30,1
79,31,1
79,35,1
79,43,1
79,55,1
79,80,1
79,94,1
79,101,1
79,109,1
80,29,1
80,37,1
80,79,1
80,82,1
80,85,1
80,86,1
80,91,1
80,93,1
80,94,1
80,105,1
80,110,1
81,3,1
81,5,1
81,10,1
81,16,1
81,40,1
81,72,1
81,82,1
81,83,1
81,84,1
81,98,1
81,107,1
82,7,1
82,29,1
82,30,1
82,39,1
82,74,1
82,77,1
82,80,1
82,81,1
82,93,1
82,94,1
82,100,1
83,46,1
83,49,1
83,53,1
83,67,1
83,69,1
83,73,1
83,81,1
83,84,1
83,88,1
83,110,1
83,114,1
84,3,1
84,5,1
84,10,1
84,24,1
84,49,1
84,52,1
84,74,1
84,81,1
84,83,1
84,98,1
84,107,1
85,6,1
85,12,1
85,14,1
85,26,1
85,31,1
85,38,1
85,43,1
85,80,1
85,99,1
86,44,1
86,48,1
86,53,1
86,57,1
86,66,1
86,75,1
86,80,1
86,87,1
86,91,1
86,92,1
86,97,1
87,17,1
87,20,1
87,24,1
87,56,1
87,62,1
87,65,1
87,86,1
87,95,1
87,96,1
87,104,1
87,113,1
88,46,1
88,49,1
88,53,1
88,58,1
88,67,1
88,69,1
88,73,1
88,83,1
88,89,1
88,107,1
88,110,1
88,114,1
89,1,1
89,25,1
89,33,1
89,37,1
89,45,1
89,55,1
89,88,1
89,99,1
89,103,1
89,105,1
89,109,1
90,0,1
90,5,1
90,8,1
90,11,1
90,23,1
90,24,1
90,28,1
90,50,1
90,69,1
91,29,1
91,44,1
91,48,1
91,57,1
91,66,1
91,69,1
91,80,1
91,86,1
91,92,1
91,93,1
91,112,1
92,15,1
92,35,1
92,48,1
92,57,1
92,61,1
92,66,1
92,75,1
92,86,1
92,91,1
92,106,1
92,112,1
93,0,1
93,4,1
93,9,1
93,16,1
93,23,1
93,41,1
93,80,1
93,82,1
93,91,1
93,104,1
94,19,1
94,29,1
94,30,1
94,34,1
94,35,1
94,55,1
94,79,1
94,80,1
94,82,1
94,101,1
95,17,1
95,27,1
95,37,1
95,56,1
95,62,1
95,69,1
95,70,1
95,76,1
95,87,1
95,113,1
96,17,1
96,20,1
96,27,1
96,48,1
96,56,1
96,65,1
96,76,1
96,87,1
96,112,1
96,113,1
97,5,1
97,11,1
97,58,1
97,59,1
97,63,1
97,86,1
97,98,1
97,112,1
98,5,1
98,10,1
98,40,1
98,48,1
98,52,1
98,77,1
98,81,1
98,84,1
98,97,1
98,102,1
98,107,1
99,14,1
99,18,1
99,31,1
99,34,1
99,54,1
99,61,1
99,71,1
99,85,1
99,89,1
99,100,1
100,2,1
100,6,1
100,13,1
100,15,1
100,32,1
100,39,1
100,47,1
100,64,1
100,82,1
100,99,1
100,102,1
101,1,1
101,19,1
101,29,1
101,30,1
101,35,1
101,51,1
101,55,1
101,58,1
101,79,1
101,94,1
102,3,1
102,10,1
102,40,1
102,52,1
102,72,1
102,74,1
102,98,1
102,100,1
102,103,1
102,107,1
103,1,1
103,25,1
103,33,1
103,37,1
103,45,1
103,70,1
103,89,1
103,102,1
103,105,1
103,109,1
104,0,1
104,4,1
104,9,1
104,11,1
104,16,1
104,23,1
104,41,1
104,67,1
104,72,1
104,87,1
104,93,1
104,114,1
105,1,1
105,25,1
105,33,1
105,37,1
105,45,1
105,62,1
105,80,1
105,89,1
105,103,1
105,109,1
106,2,1
106,6,1
106,13,1
106,15,1
106,25,1
106,32,1
106,39,1
106,56,1
106,60,1
106,64,1
106,92,1
107,5,1
107,10,1
107,40,1
107,72,1
107,75,1
107,81,1
107,84,1
107,88,1
107,98,1
107,102,1
108,4,1
108,7,1
108,9,1
108,21,1
108,22,1
108,51,1
108,68,1
108,77,1
108,78,1
108,111,1
109,1,1
109,25,1
109,30,1
109,33,1
109,37,1
109,45,1
109,63,1
109,79,1
109,89,1
109,103,1
109,105,1
110,13,1
110,24,1
110,46,1
110,49,1
110,53,1
110,67,1
110,73,1
110,80,1
110,83,1
110,88,1
110,114,1
111,7,1
111,8,1
111,21,1
111,23,1
111,46,1
111,51,1
111,64,1
111,68,1
111,77,1
111,78,1
111,108,1
112,44,1
112,52,1
112,57,1
112,63,1
112,66,1
112,75,1
112,91,1
112,92,1
112,96,1
112,97,1
113,17,1
113,20,1
113,28,1
113,59,1
113,65,1
113,70,1
113,76,1
113,87,1
113,95,1
113,96,1
114,15,1
114,46,1
114,49,1
114,53,1
114,58,1
114,67,1
114,73,1
114,83,1
114,88,1
114,104,1
114,110,1
